report_month,plant_name,parameter_name,unit,month_actual,ytd_actual
2026-05,DSP SMS,TMI,Kg/TCS,1100.0,1100.0
2024-10,ISP,BF Coke Yield,%,71.05,71.05
2025-03,ISP,BF Coke Yield,%,68.95,70.0
2025-04,ISP,BF Coke Yield,%,70.5,70.5
2025-05,ISP,BF Coke Yield,%,70.5,70.5
2026-04,ISP,BF Coke Yield,%,69.5,69.5
2026-05,ISP,BF Coke Yield,%,69.5,69.5
2023-03,ISP,BF Productivity,T/m³/day,,2.09
2024-03,ISP,BF Productivity,T/m³/day,,2.09
2024-10,ISP,BF Productivity,T/m³/day,2.436,2.436
2025-03,ISP,BF Productivity,T/m³/day,2.364,2.4
2025-04,ISP,BF Productivity,T/m³/day,2.424,2.424
2025-05,ISP,BF Productivity,T/m³/day,2.376,2.4
2026-04,ISP,BF Productivity,T/m³/day,2.4,2.4
2026-05,ISP,BF Productivity,T/m³/day,2.412,2.406
2024-10,ISP,CDI Rate,Kg/THM,152.25,152.25
2025-03,ISP,CDI Rate,Kg/THM,147.75,150.0
2025-04,ISP,CDI Rate,Kg/THM,151.5,151.5
2025-05,ISP,CDI Rate,Kg/THM,148.5,150.0
2026-04,ISP,CDI Rate,Kg/THM,150.0,150.0
2026-05,ISP,CDI Rate,Kg/THM,150.75,150.375
2024-10,ISP,Coal to Hot Metal,,0.896,0.896
2025-03,ISP,Coal to Hot Metal,,0.87,0.883
2025-04,ISP,Coal to Hot Metal,,0.892,0.892
2025-05,ISP,Coal to Hot Metal,,0.874,0.883
2026-04,ISP,Coal to Hot Metal,,0.883,0.883
2026-05,ISP,Coal to Hot Metal,,0.887,0.885
2023-03,ISP,Coke Rate,Kg/THM,400.0,400.0
2024-10,ISP,Coke Rate,Kg/THM,365.4,365.4
2025-03,ISP,Coke Rate,Kg/THM,354.6,360.0
2025-04,ISP,Coke Rate,Kg/THM,363.6,363.6
2025-05,ISP,Coke Rate,Kg/THM,356.4,360.0
2026-04,ISP,Coke Rate,Kg/THM,360.0,360.0
2026-05,ISP,Coke Rate,Kg/THM,361.8,360.9
2023-03,ISP,Fuel Rate,Kg/THM,,559.0
2024-03,ISP,Fuel Rate,Kg/THM,,559.0
2024-10,ISP,Fuel Rate,Kg/THM,548.1,548.1
2025-03,ISP,Fuel Rate,Kg/THM,531.9,540.0
2025-04,ISP,Fuel Rate,Kg/THM,545.4,545.4
2025-05,ISP,Fuel Rate,Kg/THM,534.6,540.0
2026-04,ISP,Fuel Rate,Kg/THM,540.0,540.0
2026-05,ISP,Fuel Rate,Kg/THM,542.7,541.35
2023-03,ISP,Nut Coke Rate,Kg/THM,,37.0
2024-03,ISP,Nut Coke Rate,Kg/THM,,37.0
2024-10,ISP,Nut Coke Rate,Kg/THM,34.51,34.51
2025-03,ISP,Nut Coke Rate,Kg/THM,33.49,34.0
2025-04,ISP,Nut Coke Rate,Kg/THM,34.34,34.34
2025-05,ISP,Nut Coke Rate,Kg/THM,33.66,34.0
2026-04,ISP,Nut Coke Rate,Kg/THM,34.0,34.0
2026-05,ISP,Nut Coke Rate,Kg/THM,34.17,34.085
2024-10,ISP,Pellet in Burden,%,17.255,17.255
2025-03,ISP,Pellet in Burden,%,16.745,17.0
2025-04,ISP,Pellet in Burden,%,17.17,17.17
2025-05,ISP,Pellet in Burden,%,16.83,17.0
2026-04,ISP,Pellet in Burden,%,17.0,17.0
2026-05,ISP,Pellet in Burden,%,17.085,17.043
2024-10,ISP,Sinter Productivity,T/m²/hr,1.421,1.421
2025-03,ISP,Sinter Productivity,T/m²/hr,1.379,1.4
2025-04,ISP,Sinter Productivity,T/m²/hr,1.414,1.414
2025-05,ISP,Sinter Productivity,T/m²/hr,1.386,1.4
2026-04,ISP,Sinter Productivity,T/m²/hr,1.4,1.4
2026-05,ISP,Sinter Productivity,T/m²/hr,1.407,1.403
2023-03,ISP,Sinter in Burden,%,,77.0
2024-03,ISP,Sinter in Burden,%,,77.0
2024-10,ISP,Sinter in Burden,%,71.05,71.05
2025-03,ISP,Sinter in Burden,%,68.95,70.0
2025-04,ISP,Sinter in Burden,%,70.7,70.7
2025-05,ISP,Sinter in Burden,%,69.3,70.0
2026-04,ISP,Sinter in Burden,%,70.0,70.0
2026-05,ISP,Sinter in Burden,%,70.35,70.175
2024-10,ISP,Specific Energy Consumption,G.Cal/TCS,6.12,6.12
2025-03,ISP,Specific Energy Consumption,G.Cal/TCS,5.94,6.03
2025-04,ISP,Specific Energy Consumption,G.Cal/TCS,6.09,6.09
2025-05,ISP,Specific Energy Consumption,G.Cal/TCS,5.97,6.03
2026-04,ISP,Specific Energy Consumption,G.Cal/TCS,6.03,6.03
2026-05,ISP,Specific Energy Consumption,G.Cal/TCS,6.06,6.045
2025-04,ISP COB#10,Amm. Sulphate Yld,Kg/TDC,10.0,10.0
2025-05,ISP COB#10,Amm. Sulphate Yld,Kg/TDC,10.0,10.0
2026-04,ISP COB#10,Amm. Sulphate Yld,Kg/TDC,10.7,10.7
2026-05,ISP COB#10,Amm. Sulphate Yld,Kg/TDC,8.12,9.395
2024-10,ISP COB#10,Coal Tar Yield,Kg/TDC,24.055,24.055
2025-03,ISP COB#10,Coal Tar Yield,Kg/TDC,23.345,23.7
2025-04,ISP COB#10,Coal Tar Yield,Kg/TDC,25.0,25.0
2025-05,ISP COB#10,Coal Tar Yield,Kg/TDC,25.0,25.0
2026-04,ISP COB#10,Coal Tar Yield,Kg/TDC,22.0,22.0
2026-05,ISP COB#10,Coal Tar Yield,Kg/TDC,22.02,22.0101
2025-04,ISP COB#10,Coke Oven Gas Yield,Nm³/TDC,310.6543,310.6543
2025-05,ISP COB#10,Coke Oven Gas Yield,Nm³/TDC,310.5885,310.6208
2026-04,ISP COB#10,Coke Oven Gas Yield,Nm³/TDC,292.2006,292.2006
2026-05,ISP COB#10,Coke Oven Gas Yield,Nm³/TDC,300.5905,296.4442
2025-04,ISP COB#10,Dry Coal Charge/Oven,T,17.2,17.2
2025-05,ISP COB#10,Dry Coal Charge/Oven,T,17.2,17.2
2026-04,ISP COB#10,Dry Coal Charge/Oven,T,17.2,17.2
2026-05,ISP COB#10,Dry Coal Charge/Oven,T,17.2,17.2
2024-10,ISP COB#10,Sp. Heat Cons.,000 K.Cal/TDC,725.725,725.725
2025-03,ISP COB#10,Sp. Heat Cons.,000 K.Cal/TDC,704.275,715.0
2025-04,ISP COB#10,Sp. Heat Cons.,000 K.Cal/TDC,700.0,700.0
2025-05,ISP COB#10,Sp. Heat Cons.,000 K.Cal/TDC,700.0,700.0
2026-04,ISP COB#10,Sp. Heat Cons.,000 K.Cal/TDC,776.0,776.0
2026-05,ISP COB#10,Sp. Heat Cons.,000 K.Cal/TDC,780.0,778.0232
2025-04,ISP COB#11,Coal Tar Yield,Kg/TDC,25.0,25.0
2025-05,ISP COB#11,Coal Tar Yield,Kg/TDC,25.0,25.0
2026-04,ISP COB#11,Coal Tar Yield,Kg/TDC,25.052,25.052
2026-05,ISP COB#11,Coal Tar Yield,Kg/TDC,24.99,25.0212
2025-04,ISP COB#11,Coke Oven Gas Yield,Nm³/TDC,340.155,340.155
2025-05,ISP COB#11,Coke Oven Gas Yield,Nm³/TDC,338.2147,339.1671
2026-04,ISP COB#11,Coke Oven Gas Yield,Nm³/TDC,332.2437,332.2437
2026-05,ISP COB#11,Coke Oven Gas Yield,Nm³/TDC,310.3976,321.412
2025-04,ISP COB#11,Dry Coal Charge/Oven,T,31.55,31.55
2025-05,ISP COB#11,Dry Coal Charge/Oven,T,31.55,31.55
2026-04,ISP COB#11,Dry Coal Charge/Oven,T,31.55,31.55
2026-05,ISP COB#11,Dry Coal Charge/Oven,T,31.55,31.55
2025-04,ISP COB#11,Sp. Heat Cons.,000 K.Cal/TDC,686.4,686.4
2025-05,ISP COB#11,Sp. Heat Cons.,000 K.Cal/TDC,683.0,684.6688
2026-04,ISP COB#11,Sp. Heat Cons.,000 K.Cal/TDC,692.0,692.0
2026-05,ISP COB#11,Sp. Heat Cons.,000 K.Cal/TDC,671.0,681.5878
2023-03,ISP Plant Shop,BF Coke Rate,Kg/THM,400.0,400.0
2025-04,ISP Plant Shop,BF Coke Rate,Kg/THM,450.695,450.695
2025-05,ISP Plant Shop,BF Coke Rate,Kg/THM,428.6966,438.2572
2026-05,ISP Plant Shop,BF Coke Rate,Kg/THM,428.6966,438.2572
2025-04,ISP Plant Shop,BF Gas Yield,Nm³/THM,401.8853,401.8853
2025-05,ISP Plant Shop,BF Gas Yield,Nm³/THM,381.1264,390.1484
2026-05,ISP Plant Shop,BF Gas Yield,Nm³/THM,381.1264,390.1484
2024-03,ISP Plant Shop,BF Productivity,T/m³/day,,2.09
2023-03,ISP Plant Shop,CDI,Kg/THM,,123.0
2024-10,ISP Plant Shop,CDI,Kg/THM,148.19,148.19
2025-03,ISP Plant Shop,CDI,Kg/THM,143.81,146.0
2025-04,ISP Plant Shop,CDI,Kg/THM,147.46,147.46
2025-05,ISP Plant Shop,CDI,Kg/THM,144.54,146.0
2026-04,ISP Plant Shop,CDI,Kg/THM,146.0,146.0
2026-05,ISP Plant Shop,CDI,Kg/THM,146.73,146.365
2025-04,ISP Plant Shop,CV of BF Gas,Kcal/Nm³,1552.0,1552.0
2025-05,ISP Plant Shop,CV of BF Gas,Kcal/Nm³,1524.0,1538.0
2026-05,ISP Plant Shop,CV of BF Gas,Kcal/Nm³,1524.0,1538.0
2024-10,ISP Plant Shop,Coke Screen Loss,%,10.962,10.962
2025-03,ISP Plant Shop,Coke Screen Loss,%,10.638,10.8
2025-04,ISP Plant Shop,Coke Screen Loss,%,10.908,10.908
2025-05,ISP Plant Shop,Coke Screen Loss,%,10.692,10.8
2026-04,ISP Plant Shop,Coke Screen Loss,%,10.8,10.8
2026-05,ISP Plant Shop,Coke Screen Loss,%,10.854,10.827
2024-03,ISP Plant Shop,Fuel Rate,Kg/THM,,559.0
2025-04,ISP Plant Shop,Fuel Rate,Kg/THM,552.6042,552.6042
2025-05,ISP Plant Shop,Fuel Rate,Kg/THM,541.6485,546.4099
2026-05,ISP Plant Shop,Fuel Rate,Kg/THM,541.6485,546.4099
2025-04,ISP Plant Shop,Furnace Availability,%,890.0,890.0
2025-05,ISP Plant Shop,Furnace Availability,%,899.0,894.5
2026-05,ISP Plant Shop,Furnace Availability,%,899.0,894.5
2025-04,ISP Plant Shop,Furnace Utilization,%,66.5718,66.5718
2025-05,ISP Plant Shop,Furnace Utilization,%,76.1201,71.4242
2026-05,ISP Plant Shop,Furnace Utilization,%,76.1201,71.4242
2024-03,ISP Plant Shop,Nut Coke Rate,Kg/THM,,37.0
2025-04,ISP Plant Shop,O2 Enrichment,%,3.0,3.0
2025-05,ISP Plant Shop,O2 Enrichment,%,2.775,2.8875
2026-05,ISP Plant Shop,O2 Enrichment,%,2.775,2.8875
2024-03,ISP Plant Shop,Sinter in Burden,%,,77.0
2025-04,ISP Plant Shop,Sinter in Burden,%,64.5109,64.5109
2025-05,ISP Plant Shop,Sinter in Burden,%,62.9243,63.6105
2026-05,ISP Plant Shop,Sinter in Burden,%,62.9243,63.6105
2025-04,ISP Plant Shop,Slag Rate,Kg/THM,456.0,456.0
2025-05,ISP Plant Shop,Slag Rate,Kg/THM,445.0,450.5
2026-05,ISP Plant Shop,Slag Rate,Kg/THM,445.0,450.5
2024-10,ISP SMS,Average Blows (Per Day),Nos.,49.735,49.735
2025-03,ISP SMS,Average Blows (Per Day),Nos.,48.265,49.0
2025-04,ISP SMS,Average Blows (Per Day),Nos.,49.49,49.49
2025-05,ISP SMS,Average Blows (Per Day),Nos.,48.51,49.0
2026-04,ISP SMS,Average Blows (Per Day),Nos.,49.0,49.0
2026-05,ISP SMS,Average Blows (Per Day),Nos.,49.245,49.123
2024-10,ISP SMS,Average Heat Weight,T,159.355,159.355
2025-03,ISP SMS,Average Heat Weight,T,154.645,157.0
2025-04,ISP SMS,Average Heat Weight,T,158.57,158.57
2025-05,ISP SMS,Average Heat Weight,T,155.43,157.0
2026-04,ISP SMS,Average Heat Weight,T,157.0,157.0
2026-05,ISP SMS,Average Heat Weight,T,157.785,157.392
2024-10,ISP SMS,Oxygen Blowing,Nm³/TCS,52.374,52.374
2025-03,ISP SMS,Oxygen Blowing,Nm³/TCS,50.826,51.6
2025-04,ISP SMS,Oxygen Blowing,Nm³/TCS,52.116,52.116
2025-05,ISP SMS,Oxygen Blowing,Nm³/TCS,51.084,51.6
2026-04,ISP SMS,Oxygen Blowing,Nm³/TCS,51.6,51.6
2026-05,ISP SMS,Oxygen Blowing,Nm³/TCS,51.858,51.729
2024-10,ISP SMS-1,Hot Metal Consumption,Kg/TCS,1074.885,1074.885
2025-03,ISP SMS-1,Hot Metal Consumption,Kg/TCS,1043.115,1059.0
2025-04,ISP SMS-1,Hot Metal Consumption,Kg/TCS,1069.59,1069.59
2025-05,ISP SMS-1,Hot Metal Consumption,Kg/TCS,1048.41,1059.0
2026-04,ISP SMS-1,Hot Metal Consumption,Kg/TCS,1059.0,1059.0
2026-05,ISP SMS-1,Hot Metal Consumption,Kg/TCS,1064.295,1061.648
2024-10,ISP SMS-1,Scrap Consumption,Kg/TCS,38.57,38.57
2025-03,ISP SMS-1,Scrap Consumption,Kg/TCS,37.43,38.0
2025-04,ISP SMS-1,Scrap Consumption,Kg/TCS,38.38,38.38
2025-05,ISP SMS-1,Scrap Consumption,Kg/TCS,37.62,38.0
2026-04,ISP SMS-1,Scrap Consumption,Kg/TCS,38.0,38.0
2026-05,ISP SMS-1,Scrap Consumption,Kg/TCS,38.19,38.095
2024-10,ISP SMS-1,TMI,Kg/TCS,1113.455,1113.455
2025-03,ISP SMS-1,TMI,Kg/TCS,1080.545,1097.0
2025-04,ISP SMS-1,TMI,Kg/TCS,1107.97,1107.97
2025-05,ISP SMS-1,TMI,Kg/TCS,1086.03,1097.0
2026-04,ISP SMS-1,TMI,Kg/TCS,1097.0,1097.0
2026-05,ISP SMS-1,TMI,Kg/TCS,1102.485,1099.742
2024-10,RSP,BF Coke Yield,%,69.629,69.629
2025-03,RSP,BF Coke Yield,%,67.571,68.6
2025-04,RSP,BF Coke Yield,%,69.286,69.286
2025-05,RSP,BF Coke Yield,%,67.914,68.6
2026-04,RSP,BF Coke Yield,%,68.6,68.6
2026-05,RSP,BF Coke Yield,%,68.943,68.772
2023-03,RSP,BF Productivity,T/m³/day,,1.88
2024-03,RSP,BF Productivity,T/m³/day,,1.88
2024-10,RSP,BF Productivity,T/m³/day,2.487,2.487
2025-03,RSP,BF Productivity,T/m³/day,2.413,2.45
2025-04,RSP,BF Productivity,T/m³/day,2.475,2.475
2025-05,RSP,BF Productivity,T/m³/day,2.425,2.45
2026-04,RSP,BF Productivity,T/m³/day,2.45,2.45
2026-05,RSP,BF Productivity,T/m³/day,2.462,2.456
2024-10,RSP,CDI Rate,Kg/THM,142.1,142.1
2025-03,RSP,CDI Rate,Kg/THM,137.9,140.0
2025-04,RSP,CDI Rate,Kg/THM,141.4,141.4
2025-05,RSP,CDI Rate,Kg/THM,138.6,140.0
2026-04,RSP,CDI Rate,Kg/THM,140.0,140.0
2026-05,RSP,CDI Rate,Kg/THM,140.7,140.35
2024-10,RSP,Coal Tar Yield,Kg/TDC,32.784,32.784
2025-03,RSP,Coal Tar Yield,Kg/TDC,31.815,32.3
2025-04,RSP,Coal Tar Yield,Kg/TDC,32.623,32.623
2025-05,RSP,Coal Tar Yield,Kg/TDC,31.977,32.3
2026-04,RSP,Coal Tar Yield,Kg/TDC,32.3,32.3
2026-05,RSP,Coal Tar Yield,Kg/TDC,32.461,32.38
2024-10,RSP,Coal to Hot Metal,,0.894,0.894
2025-03,RSP,Coal to Hot Metal,,0.868,0.881
2025-04,RSP,Coal to Hot Metal,,0.89,0.89
2025-05,RSP,Coal to Hot Metal,,0.872,0.881
2026-04,RSP,Coal to Hot Metal,,0.881,0.881
2026-05,RSP,Coal to Hot Metal,,0.885,0.883
2023-03,RSP,Coke Rate,Kg/THM,415.0,415.0
2024-10,RSP,Coke Rate,Kg/THM,389.76,389.76
2025-03,RSP,Coke Rate,Kg/THM,378.24,384.0
2025-04,RSP,Coke Rate,Kg/THM,387.84,387.84
2025-05,RSP,Coke Rate,Kg/THM,380.16,384.0
2026-04,RSP,Coke Rate,Kg/THM,384.0,384.0
2026-05,RSP,Coke Rate,Kg/THM,385.92,384.96
2026-03,RSP,Dry Coal Charge/Oven,T,15.923830734966593,15.784781647668067
2026-04,RSP,Dry Coal Charge/Oven,T,15.967407271391847,15.967407271391847
2026-05,RSP,Dry Coal Charge/Oven,T,15.81060674974984,15.888645190769934
2023-03,RSP,Fuel Rate,Kg/THM,,569.0
2024-03,RSP,Fuel Rate,Kg/THM,,569.0
2024-10,RSP,Fuel Rate,Kg/THM,554.19,554.19
2025-03,RSP,Fuel Rate,Kg/THM,537.81,546.0
2025-04,RSP,Fuel Rate,Kg/THM,551.46,551.46
2025-05,RSP,Fuel Rate,Kg/THM,540.54,546.0
2026-04,RSP,Fuel Rate,Kg/THM,546.0,546.0
2026-05,RSP,Fuel Rate,Kg/THM,548.73,547.365
2023-03,RSP,Nut Coke Rate,Kg/THM,,37.0
2024-03,RSP,Nut Coke Rate,Kg/THM,,37.0
2024-10,RSP,Nut Coke Rate,Kg/THM,19.285,19.285
2025-03,RSP,Nut Coke Rate,Kg/THM,18.715,19.0
2025-04,RSP,Nut Coke Rate,Kg/THM,19.19,19.19
2025-05,RSP,Nut Coke Rate,Kg/THM,18.81,19.0
2026-04,RSP,Nut Coke Rate,Kg/THM,19.0,19.0
2026-05,RSP,Nut Coke Rate,Kg/THM,19.095,19.047
2024-10,RSP,Pellet in Burden,%,20.3,20.3
2025-03,RSP,Pellet in Burden,%,19.7,20.0
2025-04,RSP,Pellet in Burden,%,20.2,20.2
2025-05,RSP,Pellet in Burden,%,19.8,20.0
2026-04,RSP,Pellet in Burden,%,20.0,20.0
2026-05,RSP,Pellet in Burden,%,20.1,20.05
2023-03,RSP,Sinter in Burden,%,,71.0
2024-03,RSP,Sinter in Burden,%,,71.0
2024-10,RSP,Sinter in Burden,%,71.05,71.05
2025-03,RSP,Sinter in Burden,%,68.95,70.0
2025-04,RSP,Sinter in Burden,%,70.7,70.7
2025-05,RSP,Sinter in Burden,%,69.3,70.0
2026-04,RSP,Sinter in Burden,%,70.0,70.0
2026-05,RSP,Sinter in Burden,%,70.35,70.175
2024-10,RSP,Sp. Heat Cons.,000 K.Cal/TDC,720.65,720.65
2025-03,RSP,Sp. Heat Cons.,000 K.Cal/TDC,699.35,710.0
2025-04,RSP,Sp. Heat Cons.,000 K.Cal/TDC,717.1,717.1
2025-05,RSP,Sp. Heat Cons.,000 K.Cal/TDC,702.9,710.0
2026-04,RSP,Sp. Heat Cons.,000 K.Cal/TDC,710.0,710.0
2026-05,RSP,Sp. Heat Cons.,000 K.Cal/TDC,713.55,711.775
2024-10,RSP,Specific Energy Consumption,G.Cal/TCS,6.11,6.11
2025-03,RSP,Specific Energy Consumption,G.Cal/TCS,5.93,6.02
2025-04,RSP,Specific Energy Consumption,G.Cal/TCS,6.08,6.08
2025-05,RSP,Specific Energy Consumption,G.Cal/TCS,5.96,6.02
2026-04,RSP,Specific Energy Consumption,G.Cal/TCS,6.02,6.02
2026-05,RSP,Specific Energy Consumption,G.Cal/TCS,6.05,6.035
2024-10,RSP BF-1,BF Coke Rate,Kg/THM,395.85,395.85
2025-03,RSP BF-1,BF Coke Rate,Kg/THM,384.15,390.0
2025-04,RSP BF-1,BF Coke Rate,Kg/THM,393.9,393.9
2025-05,RSP BF-1,BF Coke Rate,Kg/THM,386.1,390.0
2026-04,RSP BF-1,BF Coke Rate,Kg/THM,390.0,390.0
2026-05,RSP BF-1,BF Coke Rate,Kg/THM,391.95,390.975
2024-10,RSP BF-1,BF Productivity,T/m³/day,2.385,2.385
2025-03,RSP BF-1,BF Productivity,T/m³/day,2.315,2.35
2025-04,RSP BF-1,BF Productivity,T/m³/day,2.373,2.373
2025-05,RSP BF-1,BF Productivity,T/m³/day,2.327,2.35
2026-04,RSP BF-1,BF Productivity,T/m³/day,2.35,2.35
2026-05,RSP BF-1,BF Productivity,T/m³/day,2.362,2.356
2024-10,RSP BF-1,CDI,Kg/THM,131.95,131.95
2025-03,RSP BF-1,CDI,Kg/THM,128.05,130.0
2025-04,RSP BF-1,CDI,Kg/THM,131.3,131.3
2025-05,RSP BF-1,CDI,Kg/THM,128.7,130.0
2026-04,RSP BF-1,CDI,Kg/THM,130.0,130.0
2026-05,RSP BF-1,CDI,Kg/THM,130.65,130.325
2024-10,RSP BF-1,HBT,°C,1065.75,1065.75
2025-03,RSP BF-1,HBT,°C,1034.25,1050.0
2025-04,RSP BF-1,HBT,°C,1060.5,1060.5
2025-05,RSP BF-1,HBT,°C,1039.5,1050.0
2026-04,RSP BF-1,HBT,°C,1050.0,1050.0
2026-05,RSP BF-1,HBT,°C,1055.25,1052.625
2024-10,RSP BF-1,Nut Coke Rate,Kg/THM,20.3,20.3
2025-03,RSP BF-1,Nut Coke Rate,Kg/THM,19.7,20.0
2025-04,RSP BF-1,Nut Coke Rate,Kg/THM,20.2,20.2
2025-05,RSP BF-1,Nut Coke Rate,Kg/THM,19.8,20.0
2026-04,RSP BF-1,Nut Coke Rate,Kg/THM,20.0,20.0
2026-05,RSP BF-1,Nut Coke Rate,Kg/THM,20.1,20.05
2024-10,RSP BF-1,Si in HM,%,0.913,0.913
2025-03,RSP BF-1,Si in HM,%,0.886,0.899
2025-04,RSP BF-1,Si in HM,%,0.909,0.909
2025-05,RSP BF-1,Si in HM,%,0.891,0.9
2026-04,RSP BF-1,Si in HM,%,0.9,0.9
2026-05,RSP BF-1,Si in HM,%,0.904,0.902
2024-10,RSP BF-4,BF Coke Rate,Kg/THM,390.775,390.775
2025-03,RSP BF-4,BF Coke Rate,Kg/THM,379.225,385.0
2025-04,RSP BF-4,BF Coke Rate,Kg/THM,388.85,388.85
2025-05,RSP BF-4,BF Coke Rate,Kg/THM,381.15,385.0
2026-04,RSP BF-4,BF Coke Rate,Kg/THM,385.0,385.0
2026-05,RSP BF-4,BF Coke Rate,Kg/THM,386.925,385.962
2024-10,RSP BF-4,BF Productivity,T/m³/day,2.537,2.537
2025-03,RSP BF-4,BF Productivity,T/m³/day,2.462,2.5
2025-04,RSP BF-4,BF Productivity,T/m³/day,2.525,2.525
2025-05,RSP BF-4,BF Productivity,T/m³/day,2.475,2.5
2026-04,RSP BF-4,BF Productivity,T/m³/day,2.5,2.5
2026-05,RSP BF-4,BF Productivity,T/m³/day,2.512,2.506
2024-10,RSP BF-4,CDI,Kg/THM,157.325,157.325
2025-03,RSP BF-4,CDI,Kg/THM,152.675,155.0
2025-04,RSP BF-4,CDI,Kg/THM,156.55,156.55
2025-05,RSP BF-4,CDI,Kg/THM,153.45,155.0
2026-04,RSP BF-4,CDI,Kg/THM,155.0,155.0
2026-05,RSP BF-4,CDI,Kg/THM,155.775,155.387
2024-10,RSP BF-4,HBT,°C,1075.9,1075.9
2025-03,RSP BF-4,HBT,°C,1044.1,1060.0
2025-04,RSP BF-4,HBT,°C,1070.6,1070.6
2025-05,RSP BF-4,HBT,°C,1049.4,1060.0
2026-04,RSP BF-4,HBT,°C,1060.0,1060.0
2026-05,RSP BF-4,HBT,°C,1065.3,1062.65
2024-10,RSP BF-4,Nut Coke Rate,Kg/THM,18.27,18.27
2025-03,RSP BF-4,Nut Coke Rate,Kg/THM,17.73,18.0
2025-04,RSP BF-4,Nut Coke Rate,Kg/THM,18.18,18.18
2025-05,RSP BF-4,Nut Coke Rate,Kg/THM,17.82,18.0
2026-04,RSP BF-4,Nut Coke Rate,Kg/THM,18.0,18.0
2026-05,RSP BF-4,Nut Coke Rate,Kg/THM,18.09,18.045
2024-10,RSP BF-4,Si in HM,%,0.893,0.893
2025-03,RSP BF-4,Si in HM,%,0.867,0.88
2025-04,RSP BF-4,Si in HM,%,0.889,0.889
2025-05,RSP BF-4,Si in HM,%,0.871,0.88
2026-04,RSP BF-4,Si in HM,%,0.88,0.88
2026-05,RSP BF-4,Si in HM,%,0.884,0.882
2024-10,RSP BF-5,BF Coke Rate,Kg/THM,383.67,383.67
2025-03,RSP BF-5,BF Coke Rate,Kg/THM,372.33,378.0
2025-04,RSP BF-5,BF Coke Rate,Kg/THM,381.78,381.78
2025-05,RSP BF-5,BF Coke Rate,Kg/THM,374.22,378.0
2026-04,RSP BF-5,BF Coke Rate,Kg/THM,378.0,378.0
2026-05,RSP BF-5,BF Coke Rate,Kg/THM,379.89,378.945
2024-10,RSP BF-5,BF Productivity,T/m³/day,2.588,2.588
2025-03,RSP BF-5,BF Productivity,T/m³/day,2.512,2.55
2025-04,RSP BF-5,BF Productivity,T/m³/day,2.575,2.575
2025-05,RSP BF-5,BF Productivity,T/m³/day,2.524,2.55
2026-04,RSP BF-5,BF Productivity,T/m³/day,2.55,2.55
2026-05,RSP BF-5,BF Productivity,T/m³/day,2.563,2.556
2024-10,RSP BF-5,CDI,Kg/THM,147.175,147.175
2025-03,RSP BF-5,CDI,Kg/THM,142.825,145.0
2025-04,RSP BF-5,CDI,Kg/THM,146.45,146.45
2025-05,RSP BF-5,CDI,Kg/THM,143.55,145.0
2026-04,RSP BF-5,CDI,Kg/THM,145.0,145.0
2026-05,RSP BF-5,CDI,Kg/THM,145.725,145.363
2024-10,RSP BF-5,HBT,°C,1086.05,1086.05
2025-03,RSP BF-5,HBT,°C,1053.95,1070.0
2025-04,RSP BF-5,HBT,°C,1080.7,1080.7
2025-05,RSP BF-5,HBT,°C,1059.3,1070.0
2026-04,RSP BF-5,HBT,°C,1070.0,1070.0
2026-05,RSP BF-5,HBT,°C,1075.35,1072.675
2024-10,RSP BF-5,Nut Coke Rate,Kg/THM,19.285,19.285
2025-03,RSP BF-5,Nut Coke Rate,Kg/THM,18.715,19.0
2025-04,RSP BF-5,Nut Coke Rate,Kg/THM,19.19,19.19
2025-05,RSP BF-5,Nut Coke Rate,Kg/THM,18.81,19.0
2026-04,RSP BF-5,Nut Coke Rate,Kg/THM,19.0,19.0
2026-05,RSP BF-5,Nut Coke Rate,Kg/THM,19.095,19.047
2024-10,RSP BF-5,Si in HM,%,0.883,0.883
2025-03,RSP BF-5,Si in HM,%,0.857,0.87
2025-04,RSP BF-5,Si in HM,%,0.879,0.879
2025-05,RSP BF-5,Si in HM,%,0.861,0.87
2026-04,RSP BF-5,Si in HM,%,0.87,0.87
2026-05,RSP BF-5,Si in HM,%,0.874,0.872
2023-03,RSP Plant Shop,BF Coke Rate,Kg/THM,415.0,415.0
2024-10,RSP Plant Shop,BF Coke Rate,Kg/THM,390.0983,
2025-03,RSP Plant Shop,BF Coke Rate,Kg/THM,378.5683,
2025-04,RSP Plant Shop,BF Coke Rate,Kg/THM,384.8577,
2025-05,RSP Plant Shop,BF Coke Rate,Kg/THM,377.1216,
2026-04,RSP Plant Shop,BF Coke Rate,Kg/THM,380.9492,
2026-05,RSP Plant Shop,BF Coke Rate,Kg/THM,382.6426,
2024-03,RSP Plant Shop,BF Productivity,T/m³/day,,1.88
2024-10,RSP Plant Shop,BF Productivity,T/m³/day,2.5003,
2025-03,RSP Plant Shop,BF Productivity,T/m³/day,2.4267,
2025-04,RSP Plant Shop,BF Productivity,T/m³/day,2.5205,
2025-05,RSP Plant Shop,BF Productivity,T/m³/day,2.4729,
2026-04,RSP Plant Shop,BF Productivity,T/m³/day,2.4978,
2026-05,RSP Plant Shop,BF Productivity,T/m³/day,2.5142,
2023-03,RSP Plant Shop,CDI,Kg/THM,,117.0
2024-10,RSP Plant Shop,CDI,Kg/THM,145.145,145.145
2025-03,RSP Plant Shop,CDI,Kg/THM,140.855,143.0
2025-04,RSP Plant Shop,CDI,Kg/THM,144.43,144.43
